Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
16,16,2023-01-07,,Texas State,REG (Conf),L,58,64,,22,48,.458,5,16,.313,17,32,.531,.510,9,15,.600,5,24,29,10,3,4,14,13,25,58,.431,2,8,.250,23,50,.460,.448,12,16,.750,10,22,32,7,9,0,7,16,south-alabama,2023
17,17,2023-01-12,,James Madison,REG (Conf),W,63,62,,25,58,.431,9,25,.360,16,33,.485,.509,4,6,.667,9,22,31,12,6,6,19,14,23,59,.390,3,19,.158,20,40,.500,.415,13,18,.722,9,22,31,6,15,4,10,11,south-alabama,2023
18,18,2023-01-14,,Louisiana,REG (Conf),L,76,79,,33,59,.559,9,20,.450,24,39,.615,.636,1,5,.200,3,19,22,15,10,2,11,18,31,54,.574,6,14,.429,25,40,.625,.630,11,17,.647,6,24,30,15,6,3,15,10,south-alabama,2023
19,19,2023-01-19,@,Southern Mississippi,REG (Conf),L,72,76,,27,62,.435,5,26,.192,22,36,.611,.476,13,19,.684,7,23,30,10,5,4,9,19,26,65,.400,5,26,.192,21,39,.538,.438,19,21,.905,8,28,36,15,5,4,8,13,south-alabama,2023
20,20,2023-01-21,@,Coastal Carolina,REG (Conf),L,81,85,OT,31,67,.463,16,40,.400,15,27,.556,.582,3,7,.429,5,26,31,20,5,8,8,16,33,68,.485,7,19,.368,26,49,.531,.537,12,15,.800,7,31,38,15,4,2,7,11,south-alabama,2023
21,21,2023-01-26,,Old Dominion,REG (Conf),L,64,66,,24,59,.407,9,26,.346,15,33,.455,.483,7,11,.636,9,19,28,10,13,2,13,14,25,51,.490,4,13,.308,21,38,.553,.529,12,15,.800,6,27,33,9,9,7,17,12,south-alabama,2023
22,22,2023-01-28,,Troy,REG (Conf),W,77,60,,30,57,.526,6,13,.462,24,44,.545,.579,11,14,.786,11,24,35,9,6,5,10,16,20,48,.417,7,17,.412,13,31,.419,.490,13,16,.813,2,16,18,8,7,0,9,14,south-alabama,2023
23,23,2023-02-02,@,Arkansas State,REG (Conf),W,82,62,,30,53,.566,7,19,.368,23,34,.676,.632,15,17,.882,3,25,28,11,5,2,8,20,22,58,.379,2,12,.167,20,46,.435,.397,16,22,.727,13,20,33,7,3,2,7,17,south-alabama,2023
24,24,2023-02-04,@,Louisiana–Monroe,REG (Conf),W,72,64,,26,56,.464,4,18,.222,22,38,.579,.500,16,21,.762,5,29,34,8,2,4,9,13,22,56,.393,4,13,.308,18,43,.419,.429,16,19,.842,5,22,27,7,6,2,8,17,south-alabama,2023
25,25,2023-02-09,@,Troy,REG (Conf),L,57,61,,22,63,.349,8,30,.267,14,33,.424,.413,5,9,.556,10,28,38,10,11,4,14,18,23,55,.418,5,20,.250,18,35,.514,.464,10,17,.588,10,30,40,5,10,3,18,12,south-alabama,2023
26,26,2023-02-11,,Appalachian State,REG (Conf),W,74,57,,29,49,.592,5,12,.417,24,37,.649,.643,11,11,1.000,4,25,29,11,5,5,11,12,23,61,.377,4,18,.222,19,43,.442,.410,7,10,.700,10,14,24,7,6,2,8,9,south-alabama,2023
27,27,2023-02-13,,Hartford,REG (Non-Conf),W,77,53,,32,61,.525,8,22,.364,24,39,.615,.590,5,8,.625,5,27,32,13,6,9,3,11,23,60,.383,5,17,.294,18,43,.419,.425,2,8,.250,10,22,32,10,3,2,10,8,south-alabama,2023
28,28,2023-02-16,,Southern Mississippi,REG (Conf),W,85,54,,33,59,.559,13,32,.406,20,27,.741,.669,6,8,.750,4,27,31,19,8,2,7,10,21,52,.404,4,17,.235,17,35,.486,.442,8,12,.667,5,20,25,7,4,1,14,11,south-alabama,2023
29,29,2023-02-18,,Louisiana–Monroe,REG (Conf),W,81,45,,32,57,.561,13,26,.500,19,31,.613,.675,4,5,.800,6,30,36,14,4,8,4,15,15,60,.250,4,23,.174,11,37,.297,.283,11,16,.688,13,17,30,7,3,5,4,9,south-alabama,2023
30,30,2023-02-22,@,Texas State,REG (Conf),W,76,67,,26,57,.456,10,18,.556,16,39,.410,.544,14,16,.875,9,20,29,12,8,6,7,15,23,50,.460,4,10,.400,19,40,.475,.500,17,18,.944,3,21,24,12,7,8,9,12,south-alabama,2023
31,31,2023-02-24,@,Louisiana,REG (Conf),L,64,74,,24,56,.429,4,13,.308,20,43,.465,.464,12,21,.571,6,19,25,5,4,3,7,18,27,55,.491,2,16,.125,25,39,.641,.509,18,28,.643,11,28,39,9,5,6,8,14,south-alabama,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,south-alabama,2023
32,32,2023-03-02,N,Appalachian State,CTOURN,W,68,61,,27,56,.482,9,23,.391,18,33,.545,.563,5,10,.500,8,27,35,11,6,8,7,12,25,66,.379,8,22,.364,17,44,.386,.439,3,6,.500,11,23,34,11,3,4,8,13,south-alabama,2023
33,33,2023-03-04,N,Southern Mississippi,CTOURN,W,78,61,,26,54,.481,8,20,.400,18,34,.529,.556,18,24,.750,4,21,25,12,8,2,7,16,19,51,.373,4,17,.235,15,34,.441,.412,19,21,.905,10,24,34,8,4,2,15,21,south-alabama,2023
34,34,2023-03-05,N,James Madison,CTOURN,W,75,66,,29,55,.527,8,18,.444,21,37,.568,.600,9,13,.692,3,27,30,9,4,3,7,20,25,63,.397,2,16,.125,23,47,.489,.413,14,22,.636,10,25,35,7,3,5,7,17,south-alabama,2023
35,35,2023-03-06,N,Louisiana,CTOURN,L,66,71,,23,47,.489,3,11,.273,20,36,.556,.521,17,28,.607,3,22,25,8,6,3,9,17,27,55,.491,8,17,.471,19,38,.500,.564,9,12,.750,5,25,30,10,5,0,9,18,south-alabama,2023
,,,,,,19-16,2483,2282,,955,2036,.469,266,770,.345,689,1266,.544,.534,307,447,.687,207,845,1052,399,212,151,322,512,853,2032,.420,171,581,.294,682,1451,.470,.462,405,565,.717,298,852,1150,350,185,102,368,452,south-alabama,2023
1,1,2022-11-08,,South Carolina State,REG (Non-Conf),W,80,77,,26,59,.441,7,20,.350,19,39,.487,.500,21,32,.656,10,24,34,12,3,5,11,17,28,64,.438,11,26,.423,17,38,.447,.523,10,16,.625,8,22,30,17,5,6,10,24,south-carolina,2023
2,2,2022-11-11,,Clemson,REG (Non-Conf),W,60,58,,22,64,.344,10,26,.385,12,38,.316,.422,6,13,.462,16,30,46,12,6,4,19,15,23,61,.377,7,18,.389,16,43,.372,.434,5,9,.556,6,21,27,13,9,4,13,17,south-carolina,2023
3,3,2022-11-17,N,Colorado State,REG (Non-Conf),L,53,85,,19,61,.311,8,26,.308,11,35,.314,.377,7,9,.778,8,21,29,11,3,2,15,19,35,60,.583,6,20,.300,29,40,.725,.633,9,15,.600,5,34,39,18,7,2,8,16,south-carolina,2023
4,4,2022-11-18,N,Davidson,REG (Non-Conf),L,60,69,,22,56,.393,6,18,.333,16,38,.421,.446,10,15,.667,10,23,33,7,8,7,15,18,26,58,.448,9,25,.360,17,33,.515,.526,8,9,.889,4,24,28,17,7,1,13,14,south-carolina,2023
5,5,2022-11-20,N,Furman,REG (Non-Conf),L,60,79,,22,49,.449,7,22,.318,15,27,.556,.520,9,16,.563,5,19,24,13,3,3,17,10,30,59,.508,12,27,.444,18,32,.563,.610,7,9,.778,9,21,30,22,9,3,12,15,south-carolina,2023
6,6,2022-11-25,,USC Upstate,REG (Non-Conf),W,68,53,,28,59,.475,4,18,.222,24,41,.585,.508,8,11,.727,13,21,34,10,5,4,7,15,24,52,.462,2,12,.167,22,40,.550,.481,3,9,.333,10,16,26,8,3,2,13,13,south-carolina,2023
7,7,2022-11-30,@,George Washington,REG (Non-Conf),L,55,79,,21,65,.323,8,25,.320,13,40,.325,.385,5,9,.556,13,20,33,13,5,4,11,11,30,59,.508,12,27,.444,18,32,.563,.610,7,10,.700,9,27,36,21,6,3,12,11,south-carolina,2023
8,8,2022-12-03,@,Georgetown,REG (Non-Conf),W,74,71,OT,28,62,.452,10,31,.323,18,31,.581,.532,8,13,.615,14,23,37,18,3,0,14,19,28,65,.431,3,18,.167,25,47,.532,.454,12,19,.632,14,21,35,10,13,2,8,14,south-carolina,2023
9,9,2022-12-11,,Presbyterian,REG (Non-Conf),W,68,57,,27,55,.491,8,22,.364,19,33,.576,.564,6,10,.600,9,15,24,10,5,2,6,9,24,46,.522,5,13,.385,19,33,.576,.576,4,7,.571,4,19,23,11,3,2,11,13,south-carolina,2023
10,10,2022-12-14,@,UAB,REG (Non-Conf),L,70,84,,26,61,.426,10,25,.400,16,36,.444,.508,8,13,.615,11,18,29,15,4,4,12,17,30,67,.448,8,20,.400,22,47,.468,.507,16,17,.941,14,22,36,16,6,4,11,13,south-carolina,2023
11,11,2022-12-17,N,East Carolina,REG (Non-Conf),L,56,64,,21,55,.382,6,24,.250,15,31,.484,.436,8,13,.615,11,19,30,6,5,1,12,15,22,44,.500,9,22,.409,13,22,.591,.602,11,20,.550,4,20,24,14,9,1,11,16,south-carolina,2023
12,12,2022-12-22,,Western Kentucky,REG (Non-Conf),W,65,58,,22,64,.344,9,28,.321,13,36,.361,.414,12,25,.480,16,34,50,10,2,2,9,22,20,55,.364,3,22,.136,17,33,.515,.391,15,25,.600,5,24,29,4,5,6,8,18,south-carolina,2023
13,13,2022-12-30,,Eastern Michigan,REG (Non-Conf),W,74,64,,28,63,.444,8,26,.308,20,37,.541,.508,10,17,.588,15,28,43,12,5,3,9,10,25,63,.397,10,28,.357,15,35,.429,.476,4,9,.444,7,19,26,9,6,3,8,15,south-carolina,2023
14,14,2023-01-03,@,Vanderbilt,REG (Conf),L,79,84,OT,30,72,.417,9,29,.310,21,43,.488,.479,10,15,.667,12,22,34,11,4,1,10,25,27,60,.450,7,19,.368,20,41,.488,.508,23,35,.657,13,28,41,13,3,7,11,15,south-carolina,2023
15,15,2023-01-07,,Tennessee,REG (Conf),L,42,85,,12,48,.250,4,26,.154,8,22,.364,.292,14,15,.933,6,13,19,5,10,5,17,11,35,68,.515,10,22,.455,25,46,.543,.588,5,7,.714,17,30,47,19,13,3,14,18,south-carolina,2023
16,16,2023-01-10,@,Kentucky,REG (Conf),W,71,68,,27,56,.482,11,20,.550,16,36,.444,.580,6,7,.857,11,14,25,11,2,1,12,15,29,57,.509,3,10,.300,26,47,.553,.535,7,14,.500,13,14,27,9,6,6,6,11,south-carolina,2023
17,17,2023-01-14,,Texas A&M,REG (Conf),L,53,94,,19,50,.380,6,22,.273,13,28,.464,.440,9,13,.692,5,11,16,9,7,2,12,17,34,62,.548,9,20,.450,25,42,.595,.621,17,21,.810,20,26,46,16,8,4,10,16,south-carolina,2023
18,18,2023-01-17,,Ole Miss,REG (Conf),L,58,70,,22,60,.367,6,24,.250,16,36,.444,.417,8,13,.615,3,23,26,9,6,1,9,20,23,50,.460,10,24,.417,13,26,.500,.560,14,26,.538,7,36,43,18,3,3,12,16,south-carolina,2023
19,19,2023-01-21,,Auburn,REG (Conf),L,66,81,,20,56,.357,7,28,.250,13,28,.464,.420,19,24,.792,10,22,32,8,6,2,13,23,30,60,.500,3,17,.176,27,43,.628,.525,18,25,.720,10,25,35,20,8,4,8,16,south-carolina,2023
20,20,2023-01-25,@,Florida,REG (Conf),L,60,81,,22,60,.367,5,14,.357,17,46,.370,.408,11,19,.579,10,30,40,8,5,4,15,16,31,66,.470,7,27,.259,24,39,.615,.523,12,17,.706,5,28,33,21,10,9,5,16,south-carolina,2023
21,21,2023-01-28,@,Georgia,REG (Conf),L,78,81,OT,28,68,.412,13,31,.419,15,37,.405,.507,9,14,.643,17,22,39,13,7,2,17,21,26,56,.464,6,15,.400,20,41,.488,.518,23,29,.793,5,25,30,14,15,3,11,12,south-carolina,2023
22,22,2023-01-31,,Mississippi State,REG (Conf),L,51,66,,18,53,.340,8,24,.333,10,29,.345,.415,7,14,.500,12,14,26,8,8,1,18,15,27,51,.529,3,12,.250,24,39,.615,.559,9,12,.750,11,21,32,18,11,4,14,14,south-carolina,2023
23,23,2023-02-04,,Arkansas,REG (Conf),L,63,65,,24,58,.414,7,19,.368,17,39,.436,.474,8,14,.571,12,21,33,12,6,3,10,13,26,55,.473,4,15,.267,22,40,.550,.509,9,13,.692,10,21,31,11,3,5,11,14,south-carolina,2023
24,24,2023-02-07,@,Missouri,REG (Conf),L,74,83,,26,50,.520,9,25,.360,17,25,.680,.610,13,21,.619,11,16,27,18,5,2,14,17,27,53,.509,12,25,.480,15,28,.536,.623,17,21,.810,9,16,25,17,9,1,8,15,south-carolina,2023
25,25,2023-02-11,@,Ole Miss,REG (Conf),W,64,61,,21,50,.420,9,25,.360,12,25,.480,.510,13,20,.650,6,21,27,12,6,2,15,15,20,54,.370,6,23,.261,14,31,.452,.426,15,22,.682,9,18,27,14,11,2,11,16,south-carolina,2023
26,26,2023-02-14,,Vanderbilt,REG (Conf),L,64,75,,21,58,.362,7,27,.259,14,31,.452,.422,15,18,.833,8,23,31,9,2,1,9,18,25,65,.385,10,37,.270,15,28,.536,.462,15,23,.652,18,27,45,14,4,3,8,13,south-carolina,2023
27,27,2023-02-18,@,Louisiana State,REG (Conf),W,82,73,,25,54,.463,15,32,.469,10,22,.455,.602,17,18,.944,8,26,34,20,3,3,12,19,26,62,.419,7,21,.333,19,41,.463,.476,14,26,.538,14,19,33,9,5,5,6,19,south-carolina,2023
28,28,2023-02-22,,Alabama,REG (Conf),L,76,78,OT,30,62,.484,9,21,.429,21,41,.512,.556,7,13,.538,4,21,25,7,5,3,10,21,27,62,.435,7,27,.259,20,35,.571,.492,17,25,.680,10,29,39,10,6,5,11,17,south-carolina,2023
29,29,2023-02-25,@,Tennessee,REG (Conf),L,45,85,,19,54,.352,4,22,.182,15,32,.469,.389,3,7,.429,11,16,27,8,3,2,14,6,36,62,.581,10,23,.435,26,39,.667,.661,3,6,.500,11,19,30,29,7,3,3,8,south-carolina,2023
30,30,2023-02-28,@,Mississippi State,REG (Conf),L,68,74,,23,52,.442,6,20,.300,17,32,.531,.500,16,17,.941,9,20,29,14,2,2,13,19,26,52,.500,3,14,.214,23,38,.605,.529,19,24,.792,8,19,27,18,9,0,9,13,south-carolina,2023
31,31,2023-03-04,,Georgia,REG (Conf),W,61,55,,20,52,.385,2,14,.143,18,38,.474,.404,19,31,.613,14,21,35,9,7,6,13,12,19,51,.373,5,23,.217,14,28,.500,.422,12,13,.923,7,12,19,6,7,4,16,21,south-carolina,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,south-carolina,2023
32,32,2023-03-08,N,Ole Miss,CTOURN,L,61,67,,25,60,.417,6,21,.286,19,39,.487,.467,5,6,.833,7,22,29,15,6,0,9,12,25,59,.424,9,22,.409,16,37,.432,.500,8,13,.615,11,23,34,14,8,2,10,9,south-carolina,2023
,,,,,,11-21,2059,2324,,744,1846,.403,244,755,.323,500,1091,.458,.469,327,495,.661,327,673,1000,355,157,84,399,512,864,1858,.465,228,674,.338,636,1184,.537,.526,368,546,.674,307,726,1033,470,234,112,322,478,south-carolina,2023
1,1,2022-11-08,@,South Carolina,REG (Non-Conf),L,77,80,,28,64,.438,11,26,.423,17,38,.447,.523,10,16,.625,8,22,30,17,5,6,10,24,26,59,.441,7,20,.350,19,39,.487,.500,21,32,.656,10,24,34,12,3,5,11,17,south-carolina-state,2023
2,2,2022-11-12,@,Tennessee State,REG (Non-Conf),L,61,80,,23,64,.359,5,21,.238,18,43,.419,.398,10,22,.455,8,24,32,9,9,0,12,23,28,58,.483,9,22,.409,19,36,.528,.560,15,21,.714,6,31,37,16,6,5,11,19,south-carolina-state,2023
3,3,2022-11-14,@,Duquesne,REG (Non-Conf),L,71,96,,26,67,.388,5,17,.294,21,50,.420,.425,14,24,.583,15,23,38,9,4,4,12,20,35,74,.473,11,27,.407,24,47,.511,.547,15,26,.577,22,22,44,21,4,6,11,21,south-carolina-state,2023
4,4,2022-11-17,@,Kentucky,REG (Non-Conf),L,63,106,,24,68,.353,5,21,.238,19,47,.404,.390,10,16,.625,10,13,23,8,5,2,12,16,39,68,.574,10,24,.417,29,44,.659,.647,18,23,.783,14,33,47,25,9,9,13,13,south-carolina-state,2023
5,5,2022-11-19,@,North Florida,REG (Non-Conf),L,66,72,,26,73,.356,4,15,.267,22,58,.379,.384,10,16,.625,17,27,44,8,5,5,13,21,21,55,.382,6,26,.231,15,29,.517,.436,24,32,.750,5,27,32,11,5,7,8,13,south-carolina-state,2023
6,6,2022-11-23,@,Wake Forest,REG (Non-Conf),L,74,105,,31,79,.392,4,24,.167,27,55,.491,.418,8,14,.571,16,15,31,11,11,4,11,24,36,53,.679,9,17,.529,27,36,.750,.764,24,31,.774,6,32,38,23,7,9,16,17,south-carolina-state,2023
7,7,2022-11-26,@,Western Kentucky,REG (Non-Conf),L,64,90,,28,67,.418,2,15,.133,26,52,.500,.433,6,13,.462,7,18,25,11,5,0,6,20,29,58,.500,13,33,.394,16,25,.640,.612,19,29,.655,10,31,41,22,4,8,13,15,south-carolina-state,2023
8,8,2022-11-29,@,East Carolina,REG (Non-Conf),W,73,68,,29,63,.460,9,19,.474,20,44,.455,.532,6,9,.667,9,21,30,10,8,4,9,12,27,58,.466,7,22,.318,20,36,.556,.526,7,8,.875,5,23,28,21,2,3,12,12,south-carolina-state,2023
9,9,2022-12-03,@,Furman,REG (Non-Conf),L,76,88,,31,66,.470,4,16,.250,27,50,.540,.500,10,13,.769,9,18,27,21,12,5,17,18,32,57,.561,8,22,.364,24,35,.686,.632,16,19,.842,7,24,31,22,9,4,20,15,south-carolina-state,2023
10,10,2022-12-06,@,Winthrop,REG (Non-Conf),L,67,81,,28,68,.412,4,19,.211,24,49,.490,.441,7,13,.538,10,14,24,13,13,2,11,18,29,49,.592,8,21,.381,21,28,.750,.673,15,22,.682,8,27,35,14,6,7,17,14,south-carolina-state,2023
11,11,2022-12-10,@,USC Upstate,REG (Non-Conf),L,84,89,OT,27,59,.458,7,24,.292,20,35,.571,.517,23,26,.885,14,25,39,12,6,3,19,27,27,63,.429,8,21,.381,19,42,.452,.492,27,36,.750,13,15,28,18,12,2,10,22,south-carolina-state,2023
12,12,2022-12-13,,UNC Asheville,REG (Non-Conf),L,84,94,,31,81,.383,4,23,.174,27,58,.466,.407,18,21,.857,16,17,33,17,12,2,5,23,33,53,.623,10,22,.455,23,31,.742,.717,18,28,.643,9,35,44,22,2,4,21,18,south-carolina-state,2023
13,13,2022-12-17,,Samford,REG (Non-Conf),W,62,61,,19,53,.358,7,18,.389,12,35,.343,.425,17,21,.810,12,18,30,13,5,3,19,21,21,52,.404,6,21,.286,15,31,.484,.462,13,22,.591,14,19,33,11,6,6,16,18,south-carolina-state,2023
14,14,2022-12-20,@,Longwood,REG (Non-Conf),L,77,104,,24,52,.462,11,24,.458,13,28,.464,.567,18,22,.818,7,17,24,13,6,4,17,20,36,72,.500,9,33,.273,27,39,.692,.563,23,26,.885,20,21,41,17,9,2,11,19,south-carolina-state,2023
15,15,2022-12-27,@,Texas Tech,REG (Non-Conf),L,71,110,,27,67,.403,4,23,.174,23,44,.523,.433,13,20,.650,9,16,25,15,4,3,13,22,38,59,.644,14,28,.500,24,31,.774,.763,20,33,.606,10,34,44,26,9,1,12,20,south-carolina-state,2023
16,16,2022-12-30,,St. Andrews,REG (Non-Conf),W,111,58,,41,69,.594,13,21,.619,28,48,.583,.688,16,17,.941,13,32,45,23,9,6,21,20,17,55,.309,8,17,.471,9,38,.237,.382,16,24,.667,9,13,22,8,11,1,19,14,south-carolina-state,2023
17,17,2023-01-07,@,Coppin State,REG (Conf),L,73,85,,26,72,.361,3,21,.143,23,51,.451,.382,18,27,.667,17,25,42,15,4,4,19,23,27,54,.500,11,23,.478,16,31,.516,.602,20,27,.741,4,29,33,17,15,5,20,21,south-carolina-state,2023
18,18,2023-01-09,@,Morgan State,REG (Conf),L,85,90,,29,67,.433,8,16,.500,21,51,.412,.493,19,31,.613,14,21,35,11,5,3,16,20,31,60,.517,10,21,.476,21,39,.538,.600,18,27,.667,9,22,31,22,6,14,12,21,south-carolina-state,2023
19,19,2023-01-14,@,North Carolina Central,REG (Conf),L,67,71,,26,54,.481,5,13,.385,21,41,.512,.528,10,15,.667,10,12,22,17,12,2,18,26,21,47,.447,7,15,.467,14,32,.438,.521,22,29,.759,11,18,29,12,8,3,19,16,south-carolina-state,2023
20,20,2023-01-21,,Maryland Eastern Shore,REG (Conf),L,70,76,,27,58,.466,7,20,.350,20,38,.526,.526,9,15,.600,11,16,27,13,5,4,21,18,29,51,.569,4,12,.333,25,39,.641,.608,14,22,.636,8,22,30,10,15,2,21,17,south-carolina-state,2023
21,21,2023-01-23,,Delaware State,REG (Conf),L,85,88,OT,29,62,.468,11,30,.367,18,32,.563,.556,16,21,.762,14,25,39,26,6,2,21,29,29,54,.537,6,19,.316,23,35,.657,.593,24,32,.750,6,20,26,17,7,2,15,22,south-carolina-state,2023
22,22,2023-01-28,@,Norfolk State,REG (Conf),L,68,82,,22,54,.407,11,28,.393,11,26,.423,.509,13,21,.619,11,17,28,12,6,2,15,20,31,58,.534,8,15,.533,23,43,.535,.603,12,20,.600,13,25,38,12,7,4,14,13,south-carolina-state,2023
23,23,2023-01-30,@,Howard,REG (Conf),L,74,100,,27,64,.422,9,23,.391,18,41,.439,.492,11,20,.550,11,11,22,9,11,1,15,21,34,55,.618,12,21,.571,22,34,.647,.727,20,25,.800,7,24,31,23,6,4,19,18,south-carolina-state,2023
24,24,2023-02-11,,Coppin State,REG (Conf),W,94,84,,37,63,.587,11,25,.440,26,38,.684,.675,9,13,.692,8,18,26,29,9,1,13,21,26,49,.531,7,17,.412,19,32,.594,.602,25,35,.714,8,18,26,13,7,2,18,16,south-carolina-state,2023
25,25,2023-02-13,,Morgan State,REG (Conf),W,74,62,,29,56,.518,6,20,.300,23,36,.639,.571,10,20,.500,11,32,43,20,12,5,29,19,21,64,.328,3,13,.231,18,51,.353,.352,17,22,.773,11,20,31,11,12,1,21,19,south-carolina-state,2023
26,26,2023-02-18,@,Maryland Eastern Shore,REG (Conf),L,62,78,,24,57,.421,11,26,.423,13,31,.419,.518,3,8,.375,10,18,28,11,4,1,22,17,28,53,.528,8,22,.364,20,31,.645,.604,14,18,.778,7,20,27,18,12,3,17,11,south-carolina-state,2023
27,27,2023-02-20,@,Delaware State,REG (Conf),L,68,69,,26,66,.394,5,21,.238,21,45,.467,.432,11,17,.647,13,22,35,11,9,5,10,18,23,59,.390,9,17,.529,14,42,.333,.466,14,18,.778,13,27,40,12,2,2,15,19,south-carolina-state,2023
28,28,2023-02-25,,Norfolk State,REG (Conf),L,76,88,,25,70,.357,11,34,.324,14,36,.389,.436,15,21,.714,16,13,29,17,6,3,11,24,28,47,.596,7,16,.438,21,31,.677,.670,25,31,.806,7,28,35,12,7,3,19,20,south-carolina-state,2023
29,29,2023-02-27,,Howard,REG (Conf),L,78,82,,26,54,.481,5,21,.238,21,33,.636,.528,21,25,.840,9,19,28,12,6,3,17,13,31,61,.508,11,24,.458,20,37,.541,.598,9,13,.692,11,17,28,17,8,1,20,23,south-carolina-state,2023
30,30,2023-03-02,,North Carolina Central,REG (Conf),L,64,71,,21,59,.356,4,18,.222,17,41,.415,.390,18,27,.667,16,24,40,13,4,7,22,22,22,61,.361,5,20,.250,17,41,.415,.402,22,26,.846,7,22,29,13,9,5,13,20,south-carolina-state,2023
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,south-carolina-state,2023
31,31,2023-03-08,N,Howard,CTOURN,L,55,91,,21,64,.328,7,29,.241,14,35,.400,.383,6,11,.545,11,20,31,9,6,4,20,17,35,69,.507,8,21,.381,27,48,.563,.565,13,20,.650,12,24,36,23,8,2,12,12,south-carolina-state,2023
,,,,,,5-26,2274,2599,,838,1980,.423,213,671,.317,625,1309,.477,.477,385,575,.670,362,613,975,435,224,100,476,637,890,1785,.499,259,652,.397,631,1133,.557,.571,560,777,.721,302,747,1049,521,233,132,476,535,south-carolina-state,2023
1,1,2022-11-07,,Brevard,REG (Non-Conf),W,90,42,,31,57,.544,9,17,.529,22,40,.550,.623,19,28,.679,12,33,45,17,6,2,12,17,15,52,.288,5,28,.179,10,24,.417,.337,7,17,.412,5,16,21,10,6,1,14,24,south-carolina-upstate,2023
2,2,2022-11-11,@,Duke,REG (Non-Conf),L,38,84,,15,54,.278,7,23,.304,8,31,.258,.343,1,2,.500,7,19,26,6,6,6,22,21,30,68,.441,7,21,.333,23,47,.489,.493,17,26,.654,17,31,48,16,15,7,11,12,south-carolina-upstate,2023
3,3,2022-11-15,@,Clemson,REG (Non-Conf),L,70,81,,24,46,.522,6,15,.400,18,31,.581,.587,16,22,.727,3,20,23,9,4,2,12,21,31,55,.564,8,21,.381,23,34,.676,.636,11,18,.611,7,21,28,18,6,1,8,18,south-carolina-upstate,2023
4,4,2022-11-18,,Coastal Carolina,REG (Non-Conf),W,79,78,,32,64,.500,9,18,.500,23,46,.500,.570,6,15,.400,10,16,26,19,7,2,7,22,28,57,.491,3,15,.200,25,42,.595,.518,19,22,.864,12,27,39,7,5,3,13,18,south-carolina-upstate,2023
5,5,2022-11-21,@,Air Force,REG (Non-Conf),L,56,83,,23,54,.426,4,20,.200,19,34,.559,.463,6,15,.400,5,14,19,5,5,4,9,24,27,52,.519,9,24,.375,18,28,.643,.606,20,27,.741,11,29,40,16,5,2,12,15,south-carolina-upstate,2023
6,6,2022-11-25,@,South Carolina,REG (Non-Conf),L,53,68,,24,52,.462,2,12,.167,22,40,.550,.481,3,9,.333,10,16,26,8,3,2,13,13,28,59,.475,4,18,.222,24,41,.585,.508,8,11,.727,13,21,34,10,5,4,7,15,south-carolina-upstate,2023
7,7,2022-11-30,,Columbia Intl,REG (Non-Conf),W,93,59,,34,62,.548,10,29,.345,24,33,.727,.629,15,23,.652,9,27,36,20,15,6,13,15,21,54,.389,6,20,.300,15,34,.441,.444,11,16,.688,7,21,28,9,4,0,23,20,south-carolina-upstate,2023
8,8,2022-12-03,@,Western Carolina,REG (Non-Conf),W,79,64,,27,49,.551,1,3,.333,26,46,.565,.561,24,29,.828,5,24,29,11,8,4,12,22,22,60,.367,5,19,.263,17,41,.415,.408,15,25,.600,15,18,33,9,2,0,15,22,south-carolina-upstate,2023
