Rk,Gtm,Date,...4,Opp,Type,ScoreRslt,ScoreTm,ScoreOpp,ScoreOT,TeamFG,TeamFGA,TeamFG_pct,Team3P,Team3PA,Team3P_pct,Team2P,Team2PA,Team2P_pct,TeameFG_pct,TeamFT,TeamFTA,TeamFT_pct,TeamORB,TeamDRB,TeamTRB,TeamAST,TeamSTL,TeamBLK,TeamTOV,TeamPF,OpponentFG,OpponentFGA,OpponentFG_pct,Opponent3P,Opponent3PA,Opponent3P_pct,Opponent2P,Opponent2PA,Opponent2P_pct,OpponenteFG_pct,OpponentFT,OpponentFTA,OpponentFT_pct,OpponentORB,OpponentDRB,OpponentTRB,OpponentAST,OpponentSTL,OpponentBLK,OpponentTOV,OpponentPF,team,season
5,5,2021-11-24,@,Campbell,REG (Non-Conf),L,55,66,,19,53,.358,4,24,.167,15,29,.517,.396,13,18,.722,9,15,24,3,7,2,8,10,26,51,.510,8,15,.533,18,36,.500,.588,6,10,.600,9,22,31,20,3,1,10,14,maryland-eastern-shore,2022
6,6,2021-11-27,@,Liberty,REG (Non-Conf),L,61,73,,23,55,.418,10,25,.400,13,30,.433,.509,5,8,.625,3,19,22,11,9,1,11,15,25,51,.490,8,24,.333,17,27,.630,.569,15,18,.833,6,27,33,11,8,2,10,9,maryland-eastern-shore,2022
7,7,2021-11-30,@,Connecticut,REG (Non-Conf),L,63,72,,24,51,.471,7,18,.389,17,33,.515,.539,8,15,.533,7,21,28,9,6,3,11,17,24,55,.436,7,18,.389,17,37,.459,.500,17,25,.680,13,18,31,15,6,6,7,12,maryland-eastern-shore,2022
8,8,2021-12-04,@,Lehigh,REG (Non-Conf),W,81,75,,29,59,.492,6,13,.462,23,46,.500,.542,17,20,.850,7,21,28,10,10,4,8,15,28,54,.519,12,27,.444,16,27,.593,.630,7,11,.636,5,22,27,19,0,6,17,18,maryland-eastern-shore,2022
9,9,2021-12-08,,Clarks Summit,REG (Non-Conf),W,102,58,,39,72,.542,9,25,.360,30,47,.638,.604,15,22,.682,20,19,39,17,20,3,12,15,16,43,.372,6,14,.429,10,29,.345,.442,20,25,.800,6,15,21,9,6,2,26,16,maryland-eastern-shore,2022
10,10,2021-12-11,,St. Mary's (MD),REG (Non-Conf),W,79,43,,29,65,.446,8,27,.296,21,38,.553,.508,13,22,.591,17,26,43,14,15,1,15,17,17,48,.354,3,15,.200,14,33,.424,.385,6,10,.600,5,18,23,6,8,1,23,20,maryland-eastern-shore,2022
11,11,2021-12-20,@,Charlotte,REG (Non-Conf),L,54,70,,20,67,.299,7,30,.233,13,37,.351,.351,7,9,.778,9,23,32,9,6,2,7,15,23,51,.451,6,20,.300,17,31,.548,.510,18,22,.818,5,36,41,12,3,3,12,7,maryland-eastern-shore,2022
12,12,2022-01-17,,Norfolk State,REG (Conf),L,58,72,,20,60,.333,6,30,.200,14,30,.467,.383,12,20,.600,11,23,34,7,11,1,19,20,26,53,.491,5,17,.294,21,36,.583,.538,15,23,.652,5,29,34,12,6,3,18,19,maryland-eastern-shore,2022
13,13,2022-01-22,,South Carolina State,REG (Conf),L,60,69,,19,58,.328,7,28,.250,12,30,.400,.388,15,26,.577,9,19,28,10,13,4,17,19,25,58,.431,4,18,.222,21,40,.525,.466,15,20,.750,13,29,42,7,9,1,23,22,maryland-eastern-shore,2022
14,14,2022-01-24,,North Carolina Central,REG (Conf),L,63,75,,17,46,.370,8,28,.286,9,18,.500,.457,21,27,.778,6,14,20,14,7,1,17,18,25,50,.500,11,25,.440,14,25,.560,.610,14,20,.700,11,20,31,17,7,2,18,22,maryland-eastern-shore,2022
15,15,2022-01-29,@,Coppin State,REG (Conf),W,64,61,,23,66,.348,12,28,.429,11,38,.289,.439,6,17,.353,16,29,45,14,15,2,24,17,20,57,.351,9,28,.321,11,29,.379,.430,12,16,.750,10,31,41,12,13,5,26,19,maryland-eastern-shore,2022
16,16,2022-01-31,,Morgan State,REG (Conf),W,79,72,,24,56,.429,10,25,.400,14,31,.452,.518,21,36,.583,11,20,31,12,13,3,19,20,27,63,.429,3,15,.200,24,48,.500,.452,15,19,.789,14,22,36,11,10,4,25,31,maryland-eastern-shore,2022
17,17,2022-02-05,@,Howard,REG (Conf),L,64,72,,23,54,.426,7,19,.368,16,35,.457,.491,11,18,.611,7,28,35,10,5,1,23,23,23,59,.390,7,24,.292,16,35,.457,.449,19,28,.679,9,19,28,12,11,4,10,14,maryland-eastern-shore,2022
18,18,2022-02-09,@,Delaware State,REG (Conf),W,58,50,,22,54,.407,6,25,.240,16,29,.552,.463,8,14,.571,7,22,29,8,12,2,15,15,20,49,.408,5,15,.333,15,34,.441,.459,5,9,.556,8,23,31,7,8,3,23,17,maryland-eastern-shore,2022
19,19,2022-02-12,@,Norfolk State,REG (Conf),L,63,70,,21,54,.389,7,21,.333,14,33,.424,.454,14,26,.538,9,19,28,11,7,1,9,18,26,51,.510,7,22,.318,19,29,.655,.578,11,19,.579,10,25,35,10,4,6,12,15,maryland-eastern-shore,2022
20,20,2022-02-14,,Howard,REG (Conf),L,71,77,,25,58,.431,7,21,.333,18,37,.486,.491,14,20,.700,13,26,39,15,7,2,20,24,20,48,.417,11,26,.423,9,22,.409,.531,26,36,.722,5,20,25,14,9,5,14,19,maryland-eastern-shore,2022
21,21,2022-02-19,@,South Carolina State,REG (Conf),L,63,70,,20,53,.377,9,21,.429,11,32,.344,.462,14,18,.778,10,19,29,16,11,3,11,21,23,53,.434,6,15,.400,17,38,.447,.491,18,25,.720,15,21,36,19,5,2,12,17,maryland-eastern-shore,2022
22,22,2022-02-21,@,North Carolina Central,REG (Conf),W,79,66,,28,53,.528,14,24,.583,14,29,.483,.660,9,13,.692,5,18,23,22,16,2,14,15,24,54,.444,7,18,.389,17,36,.472,.509,11,15,.733,12,19,31,15,8,1,21,13,maryland-eastern-shore,2022
23,23,2022-02-26,,Coppin State,REG (Conf),W,70,50,,27,53,.509,10,25,.400,17,28,.607,.604,6,11,.545,6,29,35,21,9,1,14,14,17,48,.354,7,27,.259,10,21,.476,.427,9,11,.818,2,19,21,10,3,1,17,14,maryland-eastern-shore,2022
24,24,2022-02-28,@,Morgan State,REG (Conf),L,48,82,,18,51,.353,4,22,.182,14,29,.483,.392,8,15,.533,6,12,18,10,8,4,18,10,34,57,.596,7,15,.467,27,42,.643,.658,7,14,.500,7,24,31,23,7,4,13,10,maryland-eastern-shore,2022
25,25,2022-03-03,,Delaware State,REG (Conf),W,63,59,,20,54,.370,8,34,.235,12,20,.600,.444,15,22,.682,9,25,34,16,9,3,15,15,23,56,.411,4,17,.235,19,39,.487,.446,9,12,.750,5,25,30,8,10,1,17,18,maryland-eastern-shore,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,maryland-eastern-shore,2022
26,26,2022-03-10,N,North Carolina Central,CTOURN,L,56,68,,19,58,.328,2,22,.091,17,36,.472,.345,16,21,.762,10,17,27,8,10,3,20,22,20,44,.455,4,14,.286,16,30,.533,.500,24,38,.632,7,27,34,9,8,1,20,17,maryland-eastern-shore,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,maryland-eastern-shore,2022
27,27,2022-03-16,@,Coastal Carolina,TBC,L,42,66,,16,60,.267,7,34,.206,9,26,.346,.325,3,8,.375,5,25,30,10,8,2,16,15,25,57,.439,9,26,.346,16,31,.516,.518,7,13,.538,7,33,40,15,6,6,16,11,maryland-eastern-shore,2022
,,,,,,11-16,1778,1792,,631,1562,.404,209,665,.314,422,897,.470,.471,307,477,.644,248,595,843,336,272,61,401,453,628,1453,.432,185,561,.330,443,892,.497,.496,351,512,.686,224,642,866,343,188,85,455,434,maryland-eastern-shore,2022
1,1,2021-11-09,,UMBC,REG (Non-Conf),W,77,60,,31,65,.477,4,17,.235,27,48,.563,.508,11,18,.611,8,24,32,14,11,5,9,18,21,65,.323,5,28,.179,16,37,.432,.362,13,14,.929,15,27,42,8,4,1,19,16,massachusetts,2022
2,2,2021-11-12,@,Yale,REG (Non-Conf),L,71,91,,20,57,.351,10,28,.357,10,29,.345,.439,21,33,.636,12,24,36,8,9,4,13,19,32,59,.542,9,21,.429,23,38,.605,.619,18,20,.900,5,27,32,14,4,1,12,24,massachusetts,2022
3,3,2021-11-15,,Penn State,REG (Non-Conf),W,81,56,,26,54,.481,13,29,.448,13,25,.520,.602,16,23,.696,7,19,26,14,8,2,8,18,19,51,.373,4,15,.267,15,36,.417,.412,14,18,.778,9,24,33,11,2,0,14,18,massachusetts,2022
4,4,2021-11-18,N,Weber State,REG (Non-Conf),L,73,88,,28,62,.452,13,37,.351,15,25,.600,.556,4,8,.500,10,17,27,16,6,2,11,17,34,58,.586,11,21,.524,23,37,.622,.681,9,12,.750,8,24,32,20,5,2,11,14,massachusetts,2022
5,5,2021-11-19,N,UNC Greensboro,REG (Non-Conf),W,93,90,OT,25,58,.431,17,42,.405,8,16,.500,.578,26,28,.929,4,16,20,15,7,1,7,25,32,59,.542,8,17,.471,24,42,.571,.610,18,29,.621,11,27,38,13,3,0,15,27,massachusetts,2022
6,6,2021-11-21,N,Ball State,REG (Non-Conf),L,86,89,,31,70,.443,13,33,.394,18,37,.486,.536,11,19,.579,11,19,30,12,7,3,10,24,27,53,.509,9,16,.563,18,37,.486,.594,26,32,.813,9,26,35,15,6,1,16,19,massachusetts,2022
7,7,2021-11-24,,UMass Lowell,REG (Non-Conf),W,92,81,,30,56,.536,7,16,.438,23,40,.575,.598,25,33,.758,12,26,38,20,8,4,13,17,31,68,.456,10,25,.400,21,43,.488,.529,9,12,.750,8,12,20,17,3,3,12,24,massachusetts,2022
8,8,2021-11-27,,Rutgers,REG (Non-Conf),W,85,83,,24,51,.471,16,32,.500,8,19,.421,.627,21,27,.778,4,19,23,18,6,1,9,12,34,62,.548,3,13,.231,31,49,.633,.573,12,15,.800,10,24,34,25,9,2,9,17,massachusetts,2022
9,9,2021-12-04,,Harvard,REG (Non-Conf),W,87,77,,28,54,.519,15,29,.517,13,25,.520,.657,16,18,.889,8,28,36,20,3,3,17,13,32,70,.457,11,33,.333,21,37,.568,.536,2,5,.400,6,13,19,17,6,4,6,18,massachusetts,2022
10,10,2021-12-07,@,Northeastern,REG (Non-Conf),L,76,82,,29,62,.468,12,27,.444,17,35,.486,.565,6,11,.545,9,18,27,11,7,1,10,19,28,50,.560,9,17,.529,19,33,.576,.650,17,23,.739,7,27,34,16,7,1,14,14,massachusetts,2022
11,11,2021-12-11,N,North Texas,REG (Non-Conf),L,57,66,,20,49,.408,6,16,.375,14,33,.424,.469,11,13,.846,7,18,25,13,2,2,10,12,24,53,.453,8,25,.320,16,28,.571,.528,10,11,.909,6,20,26,16,4,1,8,17,massachusetts,2022
12,12,2021-12-19,,Fairfield,REG (Non-Conf),W,77,73,OT,29,63,.460,3,17,.176,26,46,.565,.484,16,26,.615,8,20,28,11,8,4,8,15,29,63,.460,4,12,.333,25,51,.490,.492,11,16,.688,9,28,37,12,6,3,16,20,massachusetts,2022
13,13,2022-01-05,@,Richmond,REG (Conf),L,72,80,,27,61,.443,11,20,.550,16,41,.390,.533,7,10,.700,9,20,29,10,6,1,15,14,31,58,.534,8,22,.364,23,36,.639,.603,10,15,.667,6,25,31,21,11,0,13,10,massachusetts,2022
14,14,2022-01-08,,Duquesne,REG (Conf),L,74,78,,24,57,.421,7,20,.350,17,37,.459,.482,19,20,.950,8,25,33,14,3,4,16,15,31,67,.463,7,25,.280,24,42,.571,.515,9,10,.900,7,21,28,13,9,3,9,18,massachusetts,2022
15,15,2022-01-11,@,Davidson,REG (Conf),L,67,77,,24,62,.387,14,33,.424,10,29,.345,.500,5,5,1.000,5,30,35,14,1,5,8,17,30,62,.484,11,26,.423,19,36,.528,.573,6,12,.500,5,27,32,15,5,5,3,7,massachusetts,2022
16,16,2022-01-15,,Rhode Island,REG (Conf),L,68,81,,20,56,.357,13,24,.542,7,32,.219,.473,15,22,.682,11,20,31,13,8,0,12,20,31,59,.525,5,15,.333,26,44,.591,.568,14,18,.778,8,25,33,22,6,7,14,18,massachusetts,2022
17,17,2022-01-20,,Saint Louis,REG (Conf),W,91,85,,29,56,.518,7,20,.350,22,36,.611,.580,26,33,.788,7,21,28,11,4,1,8,19,30,59,.508,7,19,.368,23,40,.575,.568,18,20,.900,8,23,31,19,3,0,11,26,massachusetts,2022
18,18,2022-01-23,@,Saint Louis,REG (Conf),L,59,90,,18,62,.290,9,33,.273,9,29,.310,.363,14,17,.824,10,20,30,8,2,3,13,16,34,74,.459,9,30,.300,25,44,.568,.520,13,23,.565,20,32,52,19,8,3,7,17,massachusetts,2022
19,19,2022-01-26,@,La Salle,REG (Conf),W,77,71,,24,61,.393,8,22,.364,16,39,.410,.459,21,26,.808,13,24,37,15,5,4,12,13,27,59,.458,9,27,.333,18,32,.563,.534,8,11,.727,5,16,21,18,7,7,12,17,massachusetts,2022
20,20,2022-01-30,,George Mason,REG (Conf),L,62,72,,19,60,.317,9,28,.321,10,32,.313,.392,15,19,.789,10,22,32,15,7,2,7,16,26,51,.510,10,23,.435,16,28,.571,.608,10,20,.500,5,29,34,20,3,1,9,16,massachusetts,2022
21,21,2022-02-05,@,Rhode Island,REG (Conf),W,78,67,,28,62,.452,10,25,.400,18,37,.486,.532,12,18,.667,10,26,36,18,13,3,16,19,26,59,.441,6,21,.286,20,38,.526,.492,9,18,.500,11,24,35,15,8,8,20,17,massachusetts,2022
22,22,2022-02-09,,George Washington,REG (Conf),L,68,77,,24,59,.407,8,27,.296,16,32,.500,.475,12,15,.800,5,21,26,15,6,4,9,16,28,60,.467,5,17,.294,23,43,.535,.508,16,21,.762,9,25,34,16,4,1,13,16,massachusetts,2022
23,23,2022-02-12,,Saint Joseph's,REG (Conf),W,69,67,,24,58,.414,7,25,.280,17,33,.515,.474,14,19,.737,6,25,31,18,8,3,9,11,28,58,.483,10,27,.370,18,31,.581,.569,1,3,.333,3,23,26,18,4,1,14,13,massachusetts,2022
24,24,2022-02-16,@,St. Bonaventure,REG (Conf),L,71,83,,25,57,.439,16,33,.485,9,24,.375,.579,5,7,.714,5,23,28,17,6,1,15,14,31,56,.554,10,20,.500,21,36,.583,.643,11,13,.846,2,23,25,25,9,5,8,10,massachusetts,2022
25,25,2022-02-19,,La Salle,REG (Conf),W,80,74,,25,56,.446,7,19,.368,18,37,.486,.509,23,27,.852,7,22,29,12,8,2,10,17,26,56,.464,10,29,.345,16,27,.593,.554,12,18,.667,8,24,32,15,5,2,18,24,massachusetts,2022
26,26,2022-02-23,@,Dayton,REG (Conf),L,61,82,,22,55,.400,9,28,.321,13,27,.481,.482,8,10,.800,10,14,24,12,4,4,9,15,32,56,.571,10,17,.588,22,39,.564,.661,8,13,.615,12,22,34,17,7,1,9,13,massachusetts,2022
27,27,2022-02-26,,VCU,REG (Conf),L,62,77,,21,55,.382,3,19,.158,18,36,.500,.409,17,24,.708,11,23,34,13,9,1,21,19,29,55,.527,5,11,.455,24,44,.545,.573,14,19,.737,5,21,26,20,13,5,17,20,massachusetts,2022
28,28,2022-02-28,@,Fordham,REG (Conf),L,73,85,,29,67,.433,6,29,.207,23,38,.605,.478,9,9,1.000,10,20,30,11,4,3,14,17,31,63,.492,11,19,.579,20,44,.455,.579,12,16,.750,13,21,34,15,10,2,13,12,massachusetts,2022
29,29,2022-03-02,,Fordham,REG (Conf),W,81,73,,27,57,.474,7,21,.333,20,36,.556,.535,20,28,.714,9,25,34,14,6,0,16,22,23,63,.365,8,27,.296,15,36,.417,.429,19,21,.905,14,21,35,15,6,4,15,22,massachusetts,2022
30,30,2022-03-05,@,George Mason,REG (Conf),W,83,80,OT,28,68,.412,7,21,.333,21,47,.447,.463,20,24,.833,13,26,39,9,6,5,8,20,26,61,.426,10,27,.370,16,34,.471,.508,18,26,.692,8,21,29,15,5,4,10,19,massachusetts,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,massachusetts,2022
31,31,2022-03-10,N,George Washington,CTOURN,W,99,88,,37,71,.521,12,29,.414,25,42,.595,.606,13,15,.867,9,21,30,17,14,4,11,16,31,59,.525,8,18,.444,23,41,.561,.593,18,23,.783,8,24,32,13,6,4,18,13,massachusetts,2022
32,32,2022-03-11,N,Dayton,CTOURN,L,72,75,,27,60,.450,5,20,.250,22,40,.550,.492,13,18,.722,10,20,30,9,5,1,5,21,26,50,.520,4,16,.250,22,34,.647,.560,19,28,.679,7,22,29,14,2,3,9,16,massachusetts,2022
,,,,,,15-17,2422,2498,,823,1901,.433,304,819,.371,519,1082,.480,.513,472,623,.758,278,696,974,437,207,83,359,546,920,1896,.485,254,679,.374,666,1217,.547,.552,404,555,.728,267,748,1015,529,190,85,394,552,massachusetts,2022
1,1,2021-11-09,,Rivier,REG (Non-Conf),W,91,55,,35,70,.500,7,20,.350,28,50,.560,.550,14,21,.667,10,33,43,13,10,5,12,15,21,60,.350,5,17,.294,16,43,.372,.392,8,10,.800,4,24,28,4,4,1,17,18,massachusetts-lowell,2022
2,2,2021-11-13,@,Dayton,REG (Non-Conf),W,59,58,,22,62,.355,8,26,.308,14,36,.389,.419,7,9,.778,9,20,29,5,6,1,8,20,18,46,.391,7,23,.304,11,23,.478,.467,15,21,.714,9,26,35,9,1,7,14,11,massachusetts-lowell,2022
3,3,2021-11-16,N,Oklahoma State,REG (Non-Conf),L,58,80,,21,58,.362,5,21,.238,16,37,.432,.405,11,15,.733,11,13,24,11,11,3,17,18,30,51,.588,4,11,.364,26,40,.650,.627,16,24,.667,8,28,36,19,11,5,19,22,massachusetts-lowell,2022
4,4,2021-11-17,N,Central Connecticut State,REG (Non-Conf),W,77,53,,31,63,.492,6,20,.300,25,43,.581,.540,9,13,.692,11,28,39,15,9,0,10,17,18,52,.346,7,25,.280,11,27,.407,.413,10,17,.588,7,18,25,8,4,2,12,13,massachusetts-lowell,2022
5,5,2021-11-19,@,George Washington,REG (Non-Conf),W,67,56,,27,62,.435,3,21,.143,24,41,.585,.460,10,19,.526,5,28,33,17,10,4,10,17,18,55,.327,5,13,.385,13,42,.310,.373,15,22,.682,9,32,41,6,6,3,19,19,massachusetts-lowell,2022
6,6,2021-11-24,@,Massachusetts,REG (Non-Conf),L,81,92,,31,68,.456,10,25,.400,21,43,.488,.529,9,12,.750,8,12,20,17,3,3,12,24,30,56,.536,7,16,.438,23,40,.575,.598,25,33,.758,12,26,38,20,8,4,13,17,massachusetts-lowell,2022
7,7,2021-11-27,,Fisher College,REG (Non-Conf),W,101,38,,41,72,.569,7,27,.259,34,45,.756,.618,12,14,.857,12,37,49,20,16,7,18,10,16,65,.246,4,19,.211,12,46,.261,.277,2,2,1.000,5,14,19,4,6,1,25,11,massachusetts-lowell,2022
8,8,2021-12-01,,Brown,REG (Non-Conf),L,63,73,,23,56,.411,4,19,.211,19,37,.514,.446,13,16,.813,13,20,33,7,5,4,25,23,21,53,.396,7,24,.292,14,29,.483,.462,24,28,.857,10,18,28,7,12,6,14,20,massachusetts-lowell,2022
9,9,2021-12-04,@,Merrimack,REG (Non-Conf),W,61,57,,23,54,.426,2,15,.133,21,39,.538,.444,13,19,.684,9,24,33,15,10,6,13,13,23,55,.418,5,18,.278,18,37,.486,.464,6,7,.857,6,23,29,9,8,2,14,16,massachusetts-lowell,2022
10,10,2021-12-08,@,Boston University,REG (Non-Conf),L,62,72,,21,59,.356,9,24,.375,12,35,.343,.432,11,15,.733,6,24,30,7,8,3,12,21,24,58,.414,8,20,.400,16,38,.421,.483,16,24,.667,14,32,46,11,7,1,16,11,massachusetts-lowell,2022
11,11,2021-12-11,,Mass. Liberal Arts,REG (Non-Conf),W,109,45,,42,74,.568,9,22,.409,33,52,.635,.628,16,20,.800,10,43,53,17,11,3,5,9,16,67,.239,8,29,.276,8,38,.211,.299,5,9,.556,8,23,31,9,5,4,15,14,massachusetts-lowell,2022
12,12,2021-12-19,,Sacred Heart,REG (Non-Conf),W,70,62,,24,50,.480,12,22,.545,12,28,.429,.600,10,18,.556,8,27,35,18,6,5,14,15,25,67,.373,7,26,.269,18,41,.439,.425,5,9,.556,14,21,35,9,8,2,12,17,massachusetts-lowell,2022
13,13,2022-01-02,@,Binghamton,REG (Conf),L,63,68,,25,68,.368,7,25,.280,18,43,.419,.419,6,10,.600,10,15,25,5,9,3,8,21,20,45,.444,8,16,.500,12,29,.414,.533,20,25,.800,8,30,38,9,4,5,15,15,massachusetts-lowell,2022
14,14,2022-01-06,,NJIT,REG (Conf),L,72,77,,26,59,.441,3,19,.158,23,40,.575,.466,17,23,.739,10,26,36,14,3,5,12,22,28,58,.483,8,18,.444,20,40,.500,.552,13,24,.542,6,25,31,15,6,4,7,17,massachusetts-lowell,2022
15,15,2022-01-08,@,UMBC,REG (Conf),W,66,64,,28,66,.424,4,17,.235,24,49,.490,.455,6,10,.600,8,25,33,11,8,1,8,12,22,56,.393,9,23,.391,13,33,.394,.473,11,13,.846,8,29,37,11,4,5,17,12,massachusetts-lowell,2022
16,16,2022-01-12,@,Albany (NY),REG (Conf),L,47,57,,19,50,.380,3,16,.188,16,34,.471,.410,6,12,.500,5,24,29,8,4,14,21,16,22,69,.319,4,15,.267,18,54,.333,.348,9,15,.600,16,26,42,8,11,1,8,16,massachusetts-lowell,2022
17,17,2022-01-19,,Maine,REG (Conf),W,71,62,,26,55,.473,5,19,.263,21,36,.583,.518,14,20,.700,7,25,32,9,7,5,11,10,27,64,.422,5,18,.278,22,46,.478,.461,3,4,.750,10,23,33,13,6,1,13,18,massachusetts-lowell,2022
18,18,2022-01-22,@,New Hampshire,REG (Conf),L,61,67,,22,63,.349,5,21,.238,17,42,.405,.389,12,16,.750,12,23,35,7,3,1,8,16,26,56,.464,3,12,.250,23,44,.523,.491,12,17,.706,9,25,34,9,4,4,8,13,massachusetts-lowell,2022
19,19,2022-01-26,,Albany (NY),REG (Conf),L,62,64,OT,22,58,.379,4,16,.250,18,42,.429,.414,14,18,.778,9,24,33,8,10,8,13,16,25,58,.431,3,10,.300,22,48,.458,.457,11,17,.647,9,24,33,8,7,7,13,18,massachusetts-lowell,2022
20,20,2022-02-02,@,Maine,REG (Conf),W,62,50,,24,47,.511,6,11,.545,18,36,.500,.574,8,15,.533,8,23,31,19,12,6,18,13,18,56,.321,5,15,.333,13,41,.317,.366,9,13,.692,12,18,30,7,9,5,15,12,massachusetts-lowell,2022
21,21,2022-02-05,,Vermont,REG (Conf),L,67,78,,22,59,.373,9,20,.450,13,39,.333,.449,14,17,.824,7,20,27,8,3,3,10,15,29,53,.547,10,22,.455,19,31,.613,.642,10,11,.909,4,25,29,16,3,2,10,16,massachusetts-lowell,2022
22,22,2022-02-07,,Hartford,REG (Conf),W,85,75,,32,58,.552,10,20,.500,22,38,.579,.638,11,13,.846,15,18,33,12,6,5,15,13,24,50,.480,12,22,.545,12,28,.429,.600,15,17,.882,4,8,12,14,5,4,11,17,massachusetts-lowell,2022
23,23,2022-02-09,@,Stony Brook,REG (Conf),L,85,87,,28,53,.528,6,16,.375,22,37,.595,.585,23,28,.821,9,20,29,9,4,4,12,17,29,57,.509,11,22,.500,18,35,.514,.605,18,24,.750,7,18,25,10,4,4,9,22,massachusetts-lowell,2022
24,24,2022-02-12,,UMBC,REG (Conf),W,88,71,,38,59,.644,9,17,.529,29,42,.690,.720,3,5,.600,7,20,27,16,4,4,7,15,24,46,.522,9,15,.600,15,31,.484,.620,14,19,.737,3,13,16,8,2,2,10,7,massachusetts-lowell,2022
25,25,2022-02-16,@,NJIT,REG (Conf),L,55,59,,22,67,.328,2,22,.091,20,45,.444,.343,9,21,.429,12,19,31,9,11,6,8,24,16,45,.356,5,11,.455,11,34,.324,.411,22,35,.629,10,35,45,6,2,3,16,18,massachusetts-lowell,2022
26,26,2022-02-19,,Binghamton,REG (Conf),L,64,78,,26,59,.441,4,17,.235,22,42,.524,.475,8,12,.667,5,20,25,10,6,2,7,10,33,56,.589,6,11,.545,27,45,.600,.643,6,9,.667,3,28,31,14,6,5,10,10,massachusetts-lowell,2022
27,27,2022-02-23,,Stony Brook,REG (Conf),W,67,50,,24,60,.400,8,23,.348,16,37,.432,.467,11,14,.786,8,26,34,15,8,3,9,7,18,63,.286,7,24,.292,11,39,.282,.341,7,8,.875,14,25,39,7,5,1,16,14,massachusetts-lowell,2022
28,28,2022-02-26,@,Vermont,REG (Conf),L,61,62,,23,59,.390,4,10,.400,19,49,.388,.424,11,19,.579,6,25,31,8,9,5,11,19,22,59,.373,5,25,.200,17,34,.500,.415,13,22,.591,8,30,38,10,8,9,11,16,massachusetts-lowell,2022
29,29,2022-03-01,,New Hampshire,REG (Conf),L,48,64,,18,48,.375,3,14,.214,15,34,.441,.406,9,12,.750,4,24,28,6,5,4,13,9,24,58,.414,8,18,.444,16,40,.400,.483,8,9,.889,8,25,33,12,9,4,9,10,massachusetts-lowell,2022
30,30,2022-03-03,@,Hartford,REG (Conf),W,83,73,,32,62,.516,3,13,.231,29,49,.592,.540,16,21,.762,12,29,41,14,4,4,10,14,27,69,.391,10,30,.333,17,39,.436,.464,9,14,.643,11,15,26,12,5,7,6,17,massachusetts-lowell,2022
Rk,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,massachusetts-lowell,2022
31,31,2022-03-06,@,UMBC,CTOURN,L,85,93,OT,33,69,.478,6,20,.300,27,49,.551,.522,13,16,.813,9,21,30,12,6,2,14,24,29,59,.492,9,22,.409,20,37,.541,.568,26,30,.867,8,22,30,12,7,4,10,13,massachusetts-lowell,2022
,,,,,,15-16,2191,2040,,831,1867,.445,183,598,.306,648,1269,.511,.494,346,493,.702,275,736,1011,362,227,129,371,495,723,1762,.410,211,590,.358,512,1172,.437,.470,383,532,.720,264,729,993,316,187,115,404,470,massachusetts-lowell,2022
1,1,2021-11-09,@,SMU,REG (Non-Conf),L,62,86,,24,71,.338,6,27,.222,18,44,.409,.380,8,17,.471,12,27,39,14,12,8,16,19,31,66,.470,8,20,.400,23,46,.500,.530,16,25,.640,9,35,44,13,14,8,15,13,mcneese-state,2022
2,2,2021-11-11,@,TCU,REG (Non-Conf),L,61,77,,23,66,.348,7,24,.292,16,42,.381,.402,8,12,.667,7,23,30,13,8,5,15,22,23,65,.354,7,21,.333,16,44,.364,.408,24,34,.706,20,34,54,15,7,3,18,12,mcneese-state,2022
3,3,2021-11-15,,Champion Christian,REG (Non-Conf),W,116,66,,43,77,.558,12,30,.400,31,47,.660,.636,18,23,.783,17,30,47,29,22,5,18,14,25,64,.391,10,30,.333,15,34,.441,.469,6,10,.600,9,18,27,12,6,1,26,21,mcneese-state,2022
